Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005615~extracellular space	30	41.66666666666667	3.740293459349156E-13	COLEC12, FCN1, CCL13, CPM, COL15A1, SPARC, ITGAM, LPL, AEBP1, CCL8, CCL7, C7, SPP1, CCL2, TIMP3, CYTL1, CD36, NAPSA, LUM, SFTPC, RNASE6, CHIT1, MMP12, COL3A1, FABP3, SFRP2, COL6A2, FAM20C, PTX3, SFTPA1	71	1867	20795	4.706277299576786	4.563216471353826E-11	4.56315802040597E-11	4.226531609064546E-11
GOTERM_CC_DIRECT	GO:0005576~extracellular region	31	43.05555555555556	1.2766158682277501E-11	FCN1, CCL13, CPM, COL15A1, SPARC, LY96, LPL, TREM2, AEBP1, PLA2G7, HK3, CCL7, C7, ADAMTS1, SPP1, CCL2, TIMP3, CD163, DNASE2B, LUM, SFTPC, RNASE6, LILRB1, CHIT1, MMP12, COL3A1, SFRP2, AKR1B10, COL6A2, PTX3, SFTPA1	71	2313	20795	3.9254245751204153	1.557466822177389E-9	7.787356796189275E-10	7.212879655486788E-10
GOTERM_CC_DIRECT	GO:0062023~collagen-containing extracellular matrix	12	16.666666666666664	6.514331160467187E-8	COLEC12, FCN1, SRPX, COL3A1, COL15A1, SPARC, SFRP2, ADAMTS1, LUM, COL6A2, TIMP3, AEBP1	71	387	20795	9.081777486625178	7.947452697054658E-6	2.649161338589989E-6	2.4537314037759737E-6
GOTERM_CC_DIRECT	GO:0005581~collagen trimer	7	9.722222222222223	1.2209083053845726E-6	COLEC12, FCN1, COL3A1, COL15A1, COL6A2, CD36, SFTPA1	71	102	20795	20.100110466721897	1.4893981154451286E-4	3.723770331422946E-5	3.449065962711418E-5
GOTERM_CC_DIRECT	GO:0035579~specific granule membrane	5	6.944444444444445	2.5233189633391226E-4	ITGAM, CLEC5A, CYBB, MCEMP1, CD36	71	91	20795	16.092710106794616	0.03031924087687321	0.006156898270547459	0.005702700857146418
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	6	8.333333333333332	9.316054973345284E-4	MMP12, ADAMTS1, LUM, COL6A2, TIMP3, PTX3	71	223	20795	7.880376428977452	0.10748222074689029	0.018942645112468744	0.017545236866466953
GOTERM_CC_DIRECT	GO:0009986~cell surface	9	12.5	0.001678523804628373	SRPX, CPM, ITGAM, SPARC, CLEC5A, MRC1, LPL, CD36, ITGA5	71	662	20795	3.981851836092081	0.18531354755972507	0.02925427202352307	0.027096169989000878
GOTERM_CC_DIRECT	GO:0070821~tertiary granule membrane	4	5.555555555555555	0.001919387871332235	ITGAM, CLEC5A, CYBB, MCEMP1	71	73	20795	16.04862049006367	0.20894702028844936	0.02927066503781658	0.02711135368256782
GOTERM_CC_DIRECT	GO:0009897~external side of plasma membrane	7	9.722222222222223	0.002659293576825283	FCN1, CD163, ITGAM, LILRB1, CD36, ITGA5, FCGR2B	71	413	20795	4.964191931248508	0.2773757959604214	0.03604820181918717	0.03338890824236188
GOTERM_CC_DIRECT	GO:0005604~basement membrane	4	5.555555555555555	0.004295934286352585	COL15A1, SPARC, ADAMTS1, TIMP3	71	97	20795	12.077827791491215	0.40858243755557255	0.04833091552360846	0.044765520116129144
